acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.846,['Duke Ellington'],0.311,104493,0.429,0,3gYdEuSW3WulxmjkJoCnXK,0.000948,4,0.113,-15.337,0,Circle of Fourths,11,1956,0.0423,148.699,0.828,1956
0.897,['Julie London'],0.42,121760,0.196,0,3o5zjLP3wpXikkm6wswZvO,1.76E-06,5,0.273,-11.852,1,Memphis In June,11,1956,0.0334,80.166,0.321,1956
0.98,['Count Basie'],0.664,170933,0.0611,0,3qh9RKmnxVP9ptexjYihUR,0.549,0,0.0734,-20.064,1,I Want A Little Girl,15,1956-01-01,0.0701,63.429,0.316,1956
0.659,['Miles Davis Sextet'],0.476,202250,0.432,0,3xI5JP5RiJXO5JLABviLzv,0.000864,8,0.224,-10.731,1,Woody'n You - Alternate Take,12,1956,0.0278,76.29,0.764,1956
0.982,['Zoot Sims'],0.541,203613,0.222,0,3xuslygka7eRD9KYn3MMhc,0.279,7,0.0861,-11.031,1,My Old Flame,14,1956,0.0369,87.961,0.4,1956
0.913,['Donald Byrd'],0.465,398960,0.138,0,3yh8mCCRrXWT0iU4NcONz6,0.167,0,0.116,-13.406,0,'Round Midnight,8,1956-01-01,0.046,102.844,0.228,1956
0.639,['Miles Davis'],0.403,265227,0.56,0,49zM35MmgLz5pmmTfl3iwo,0,8,0.309,-10.264,1,Willie The Wailer,13,1956,0.0328,101.278,0.693,1956
0.959,['Miles Davis'],0.435,182440,0.269,0,4Bb7eBhfbcDMYMn8bGCyNh,0.413,5,0.303,-15.875,0,Whispering,14,1956,0.097,175.579,0.822,1956
0.918,['Miles Davis'],0.464,140907,0.317,0,4DXlckHRKwYqxLeuMBHha7,0.757,3,0.108,-17.162,1,Morpheus,14,1956,0.0409,145.966,0.617,1956
0.921,['Nat King Cole'],0.407,190333,0.239,0,4MGyZYfUazvKp9Mu7oNSiR,0.624,4,0.112,-13.186,0,I Didn't Know What Time It Was - Instrumental,12,1956-01-01,0.0285,84.242,0.349,1956
0.968,['Art Pepper'],0.702,194973,0.325,0,4VK7Ond91ZqoqFjWtssTn2,0.872,7,0.161,-12.848,0,Nutmeg,13,1956-06-15,0.0626,107.212,0.77,1956
0.829,['Hampton Hawes Trio'],0.577,225627,0.194,0,4Va1rFoihM7HPlryorHDsH,0.369,7,0.32,-19.976,1,You And The Night And The Music,12,1956-01-01,0.0445,96.198,0.691,1956
0.306,['Small Island Pride'],0.567,280453,0.311,0,4sAB6DdT5FQ1oiDZaYeH70,0,5,0.261,-18.131,1,Boxing Bout,13,1956-01-01,0.105,102.932,0.941,1956
0.944,['The Ray Conniff Singers'],0.205,138667,0.34,0,4uLdDgZkQUxEb2SpTr37I2,0.851,10,0.119,-11.245,0,Stardust,10,1956,0.0313,75.237,0.422,1956
0.507,['Moondog'],0.542,110200,0.378,0,53c5JSgiflNzkCzH6Sndld,0.762,6,0.109,-18.753,1,Big Cat,12,1956,0.0567,93.619,0.609,1956
0.7,['Nat King Cole'],0.589,146640,0.332,0,5AaO1g8QKMmJPNHrYldtSZ,0.0572,5,0.0816,-11.8,1,What Can I Say After I Say I'm Sorry? - Instrumental,11,1956-01-01,0.0313,142.296,0.639,1956
0.93,['Paul Clayton'],0.701,79707,0.157,0,5CRwjT33EPI3wnOPX6rR4p,0,0,0.258,-14.408,1,Boney Was A Warrior,11,1956,0.335,123.221,0.251,1956
0.729,"['La Sonora Matancera', 'Celia Cruz']",0.621,172693,0.149,0,5GsXkv0q1l6b6p9lEw7ZsD,0.000692,3,0.105,-12.121,1,Plegaria A La Royé,12,1956-12-31,0.0398,104.304,0.449,1956
0.876,"['The Clancy Brothers', 'Tommy Makem']",0.705,158627,0.4,0,5JDt4X3cXb2QpG8TlWMQTT,4.35E-05,0,0.0798,-11.387,1,Kelly the Boy from Killanne,10,1956-08-07,0.16,113.465,0.714,1956
0.674,['Miles Davis Sextet'],0.584,211679,0.569,0,5K7f3sJQLsW3oAYm6hXzGP,2.73E-05,3,0.389,-10.992,1,C.T.A.,13,1956,0.0366,111.615,0.85,1956
0.141,['Gene Vincent & His Blue Caps'],0.591,171040,0.803,0,5fDFyReOWEeALWPzGYu4SM,0,7,0.204,-9.66,1,"Jumps, Giggles And Shouts",15,1956-08-13,0.0584,96.198,0.856,1956
0.839,['Merle Travis'],0.528,127573,0.275,0,5fLJAXTm5ak2QjOGeJqVgC,0.844,2,0.0916,-12.419,1,Saturday Night Shuffle - Instrumental,10,1956-01-01,0.0536,169.18,0.798,1956
0.984,['Bing Crosby'],0.444,193347,0.0673,0,5gwOxNDLXdArX89bj52NQL,0.157,0,0.361,-13.988,1,Trade Winds,8,1956-01-01,0.0333,90.659,0.357,1956
0.887,['Ray Price'],0.445,149173,0.439,0,5nBUs0R1EjSzfRZFgOvmaN,0.184,10,0.344,-9.309,1,Burning Memories,8,1956,0.031,102.574,0.444,1956
0.891,"['Hank Thompson', 'Hank Thompson And His Brazos Valley Boys']",0.577,179333,0.296,0,5xAgt3MqpdnWsTEYPYRSuX,0,10,0.203,-10.179,1,The Letter Edged In Black,10,1956-01-01,0.0292,140.402,0.702,1956
0.967,['Zoot Sims'],0.567,441960,0.235,0,61AUCGpbG40nrZ8XWdG6Iw,0.654,0,0.0819,-9.267,1,Nuzzolese Blues,13,1956,0.0466,96.19,0.542,1956
0.741,['Bobby Capo'],0.782,166800,0.485,0,6443igXMStgLhDvCveDZfQ,0.000122,0,0.334,-11.593,1,Lo Que Quiera Lola,19,1956-01-15,0.149,133.127,0.799,1956
0.927,['Peggy Lee'],0.512,199253,0.0507,0,6UgpK0Se2gPzgEBcyLnSVJ,0,8,0.0835,-15.687,0,When The World Was Young,13,1956-01-01,0.0498,117.839,0.309,1956
0.427,['Odetta'],0.485,208187,0.463,0,6cQQowMXC1Kr3zOASdr1tZ,0.00337,4,0.217,-6.746,1,Take This Hammer,9,1956,0.0334,116.852,0.619,1956
0.964,"['Frederick Loewe', 'My Fair Lady Ensemble (1959)', 'Franz Allers', 'Cyril Ornadel']",0.645,186773,0.148,0,6e29SyfN6Hq0FoI1PPqkKx,8.51E-06,7,0.468,-16.722,1,My Fair Lady: Ascot Gavotte,11,1956,0.0446,120.821,0.39,1956
0.632,['Miles Davis Sextet'],0.545,229279,0.68,0,6f44VXxNcKZZfK51Qh1Jck,0.00138,7,0.332,-10.395,0,Ray's Idea - Alternate Take,13,1956-01-01,0.0508,115.415,0.838,1956
0.888,['Julie London'],0.454,166827,0.0855,0,6lRVLrQ95GfTeoTWiuDVBW,1.44E-05,6,0.094,-17.732,1,Don't Take Your Love From Me - 2002 Remaster,10,1956,0.0395,93.502,0.196,1956
0.707,['Miles Davis'],0.394,359333,0.47,0,6pJhyrVOfGRsECQckLspFZ,1.99E-06,7,0.31,-11.902,1,Floppy,14,1956,0.0387,119.745,0.792,1956
0.621,['Ella Fitzgerald'],0.428,194720,0.476,0,6qdHpkWJJa2tAR59v8XkfR,0,2,0.136,-6.931,1,Lover,15,1956-01-01,0.0514,82.664,0.464,1956
0.641,['Stan Kenton'],0.393,153427,0.511,0,6sjsrOD8fgYg1K4oWrlXH3,0.337,8,0.0158,-9.026,1,Lover,9,1956-01-01,0.0454,90.661,0.274,1956
0.935,['Miles Davis'],0.509,423600,0.274,0,6ysLAVaqJ31ask3eBb82MY,0.842,10,0.365,-10.037,0,'Round Midnight - Rudy Van Gelder Remaster,11,1956,0.0356,115.09,0.361,1956
0.735,"['Stubby Kaye', ""Li'l Abner Ensemble""]",0.732,292800,0.59,0,77tbq2Iar8MjCbcVy8s2pW,0,11,0.672,-8.801,1,Jubilation T. Cornpone,8,1956,0.204,98.421,0.886,1956
0.821,['Cal Tjader'],0.626,179000,0.698,0,7DE8uCbpmpGLEogThpWP7E,0.478,5,0.137,-8.95,0,Guarachi Guaro - Instrumental,10,1956-01-01,0.0612,76.232,0.879,1956
0.615,"['La Sonora Matancera', 'Celia Cruz']",0.727,187960,0.326,0,7G9aFjOzRFgm1w5rptXWSM,0.00213,9,0.035,-13.189,0,Goza Negra,12,1956-12-31,0.0526,109.712,0.96,1956
0.748,['Miles Davis Sextet'],0.527,203989,0.4,0,7dZgQCRrrgbMOUfxJAjcpO,0.000211,8,0.116,-11.542,1,Would'n You,13,1956-01-01,0.0293,75.961,0.704,1956
0.919,['Nat King Cole'],0.195,229027,0.293,0,7g35gGHr9tATR71ZWXtnx3,0.0863,0,0.243,-10.194,1,Stella By Starlight - Instrumental,13,1956-01-01,0.031,70.728,0.138,1956
0.532,"['Paul Chambers', 'John Coltrane']",0.539,406693,0.563,0,7i1YoD6YIOK81bWuFM6QnJ,0.000157,0,0.229,-9.223,1,Dexterity,12,1956-01-01,0.0489,86.839,0.499,1956
0.911,['Judy Garland'],0.207,215560,0.115,0,7mnXwiJcDtR2d4tTzb6HNJ,0.00028,11,0.129,-16.962,0,Memories Of You,12,1956,0.0403,80.332,0.0876,1956
0.963,['Herb Ellis'],0.451,240467,0.128,0,7ngYmPOFHdOddzzklRHaLQ,0.837,1,0.107,-18.905,1,Detour Ahead,12,1956-01-01,0.0309,74.119,0.227,1956
0.959,['Mahalia Jackson'],0.504,286860,0.149,0,06yAlw6WU3B6UC1WE7fOvU,0.000225,5,0.103,-13.549,0,Trouble of the World,11,1956,0.0392,119.737,0.177,1956
0.819,['Bob Dorough'],0.716,175733,0.139,0,0GTMhiWe40NyyUvVn3HPDn,0.000715,2,0.116,-18.431,0,I Don't Mind - 2012 Remastered Version,8,1956-10-01,0.0566,94.68,0.442,1956
0.364,['Duke Ellington'],0.579,164093,0.178,0,0PPm6p8s56zIaLSqkuqvZd,0.00579,10,0.122,-17.025,1,Cafe Au Lait,11,1956,0.0356,124.769,0.567,1956
0.457,['Miles Davis'],0.552,342907,0.483,0,0Sb6z8iYqlg6S2pHdZ1bkc,0.000476,9,0.0877,-9.589,0,Milestones,13,1956,0.0351,118.149,0.718,1956
0.992,['Lester Young'],0.585,218347,0.041,0,0UFIV9HdXF5UrtvUbNz72S,0.881,8,0.112,-18.964,1,Polka Dots And Moonbeams,11,1956-01-01,0.0544,109.909,0.362,1956
0.705,['Dean Martin'],0.803,143333,0.334,0,0WD7s8kraAnmFYPXDlg6BD,0.000971,2,0.156,-15.078,1,(I Love You) For Sentimental Reasons,10,1956,0.036,117.357,0.738,1956
0.958,['Milt Jackson'],0.545,196133,0.144,0,0X9jY9sfT3TYYMCOX5xzCM,0.0291,8,0.126,-18.555,1,Lillie,11,1956,0.0451,124.966,0.254,1956
0.731,"['Carmen Delia Dipini', 'Johnny Rodriguez Y Su Trio']",0.732,161200,0.359,0,0YSe7dUAo4QMpHkRceZebz,0.0227,7,0.0958,-10.426,1,No Te Demores,15,1956-01-01,0.0473,136.268,0.939,1956
0.942,['Art Pepper'],0.617,179507,0.289,0,0ctbYuGMciyaqGdpOneFsR,0.048,5,0.345,-10.3,0,Chili Pepper,12,1956-06-15,0.051,113.395,0.831,1956
0.353,['Odetta'],0.406,161187,0.416,0,0d042yQAxRaFcuqTCgmCXe,0.0207,8,0.0767,-5.798,1,Chilly Winds,9,1956,0.0269,108.273,0.756,1956
0.68,['Jerry Lewis'],0.578,136933,0.32,0,0dEJjaVaH6wKPQmWvxo8UE,0,3,0.0274,-9.634,1,Shine On Your Shoes,7,1956-01-01,0.04,142.578,0.78,1956
0.387,['Lord Cristo'],0.511,120960,0.245,0,0irnJklasJ1rtQorlM4f20,0,4,0.284,-20.012,1,Last Night the Landlord Nearly Killed Me,12,1956-01-01,0.337,92.163,0.817,1956
0.132,['Tennessee Ernie Ford'],0.761,177813,0.323,0,0kJkEuXh8af3qXRJErWFfU,0,1,0.205,-7.404,1,John Henry,7,1956-03-05,0.0627,136.601,0.708,1956
0.914,['Charles Mingus'],0.545,333467,0.166,0,0kqJbZ0TNb6hcdOOt9fcO9,0.0161,8,0.698,-20.5,1,A Foggy Day - Live,11,1956-01-01,0.0363,90.984,0.337,1956
0.932,['Helen Merrill'],0.479,251240,0.144,0,0nBsOy1lbc9SAl0fpguC64,0.0458,0,0.11,-15.342,1,Any Place I Hang My Hat Is My Home,14,1956-01-01,0.0373,76.718,0.328,1956
0.78,"['Buddy Bregman', 'Bing Crosby']",0.568,147493,0.2,0,0nK185Se209xSPS9NduNl4,0,1,0.0765,-14.275,1,Have You Met Miss Jones?,9,1956,0.0431,119.052,0.538,1956
0.929,['Judy Garland'],0.195,285533,0.051,0,0xLEYIpwJqi9gI5yK9EJZ6,0.00173,7,0.593,-21.362,1,"Dirty Hands, Dirty Face",11,1956,0.0361,82.479,0.0691,1956
0.918,['Otis Rush'],0.412,186000,0.778,0,0z8SfqAy2aDvvouOKUhY9I,2.09E-05,9,0.322,-7.447,1,If You Were Mine,11,1956,0.072,109.006,0.612,1956
0.936,"['Frederick Loewe', 'Robert Coote', 'Rex Harrison', 'Betty Woolfe', 'My Fair Lady Ensemble (1959)', 'Cyril Ornadel', 'Franz Allers']",0.515,244533,0.401,0,11HXmvGrHuD7e58RUELs8g,0,5,0.447,-13.588,1,My Fair Lady: You Did It,10,1956,0.213,165.176,0.623,1956
0.925,['Dean Martin'],0.584,162333,0.115,0,12pCm7XNsAKhE7uXn3HuNi,0.00791,10,0.105,-20.669,1,A Hundred Years From Today,8,1956,0.0364,89.205,0.61,1956
0.41,['Moondog'],0.657,50773,0.373,0,18bblBN6BAgRQJKs2KpFwX,1.23E-06,0,0.802,-18.445,1,Dance Rehearsal,11,1956,0.351,55.808,0.975,1956
0.562,['Shamshad Begum'],0.629,271453,0.303,0,1CDt27dtpIdl2YqbHmbjvS,0.000177,3,0.211,-11.812,1,Kahin Pe Nigahen Kahin Pe Nishana,7,1956-12-30,0.095,106.402,0.871,1956
0.954,['Art Pepper'],0.587,174933,0.266,0,1H76bWFFfS3Vnvun0ABnp6,0.163,10,0.0887,-12.731,0,Tickle Toe,12,1956-06-15,0.0452,123.997,0.811,1956
0.699,['Bill Evans'],0.56,451800,0.235,0,1HMOfD6N5sHIIsvPV0LiHa,0.478,7,0.0932,-15.561,1,"No Cover, No Minimum - Album Version - (take 2)",13,1956,0.0443,64.237,0.347,1956
0.991,['Miles Davis'],0.343,168467,0.118,0,1TEEkRge0WIJAdVevmdyFY,0.963,8,0.129,-21.444,1,Blue Room - Take 1,12,1956,0.0406,171.52,0.482,1956
0.811,['Ray Price'],0.721,177200,0.3,0,1Xvomw0MmqbKcMLnmhgt6z,0.0409,8,0.157,-10.774,1,The Other Woman (In My Life),7,1956,0.0355,105.207,0.838,1956
0.644,['Otis Rush'],0.457,158200,0.594,0,1byVRm4sDYsfObNNcnhswR,0.00344,1,0.146,-10.753,0,All Your Love (I Miss Loving),10,1956,0.0397,127.86,0.592,1956
0.834,"['J.J. Johnson', 'Kai Winding']",0.686,148360,0.783,0,1ccPpKpc6ulesth3yWJ9Lu,0.895,9,0.13,-10.29,1,The Peanut Vendor,9,1956-02-01,0.0544,105.16,0.949,1956
0.871,"['Antônio Carlos Jobim', 'Vinícius de Moraes']",0.221,410933,0.269,0,1fEepJX6lz8fqhDRsNxkQp,0.173,9,0.174,-10.066,0,Overture,17,1956-01-01,0.034,80.475,0.169,1956
0.947,['Miles Davis'],0.622,170667,0.166,0,1jnyJXm0KI4aABPrkz5O8r,0.642,5,0.145,-15.586,0,Down,13,1956,0.0872,122.535,0.66,1956
0.964,"['The Clancy Brothers', 'Tommy Makem']",0.871,101707,0.354,0,1s4Atd3u0GIoD6JDBeCUj8,0,0,0.0721,-8.537,1,The Minstrel Boy,8,1956-08-07,0.124,105.371,0.593,1956
0.556,['The McGuire Sisters'],0.744,159933,0.44,0,1ySjzYDimeoVepGTR3skvB,0,5,0.335,-7.82,1,Do You Remember When?,9,1956-01-01,0.0431,115.764,0.634,1956
0.0677,['Moondog'],0.653,76667,0.988,0,1yYA5lXmItZT0d0Im84z6a,2.39E-05,8,0.18,-17.74,1,Tap Dance,10,1956,0.0786,104.68,0.284,1956
0.974,['The Hank Jones Trio'],0.453,365333,0.113,0,21lVug9HzKfmEq106rwBwk,0.881,7,0.145,-14.501,1,How High The Moon,11,1956-01-01,0.0736,166.703,0.202,1956
0.688,['Red Garland Trio'],0.383,208707,0.596,0,225L9CP4QfbJTO7Fin1vkZ,0.00238,10,0.166,-13.09,1,Constellation - Instrumental,10,1956,0.0468,100.711,0.587,1956
0.869,"['Charles Mingus', 'Dave Brubeck']",0.492,224293,0.0613,0,245sgBIa5RoGbwWRZuY2MN,0.868,2,0.135,-22.224,1,Non-Sectarian Blues,6,1956,0.0606,87.081,0.351,1956
0.799,['Nat King Cole'],0.725,185173,0.264,0,2ATtlyCVq1pwoOe3PbXzXG,0.00977,7,0.163,-10.431,0,I Hear Music - Instrumental,11,1956-01-01,0.0367,146.867,0.738,1956
0.968,"['Doris Day', 'Paul Weston And His Orchestra']",0.281,206293,0.102,0,2J4uDIearD7pNbBP1Qy2QW,0.000377,3,0.236,-14.603,1,Day by Day (with Paul Weston & His Music From Hollywood),9,1956-12-17,0.0374,132.772,0.15,1956
0.67,['Count Basie'],0.49,222493,0.454,0,2LZLlY7hk58tli2fmYmA45,0.00777,6,0.551,-12.698,1,Magic - 1st Take,10,1956,0.0482,149.685,0.672,1956
0.684,['The Clovers'],0.69,186067,0.194,0,2MtJAezLvV7pEpOvQzLVvx,0,5,0.337,-14.331,1,Ting-A-Ling,10,1956,0.0353,107.082,0.863,1956
0.978,['Miles Davis'],0.118,269533,0.0552,0,2OIChzoaCFtmQ3K4P8uhcC,0.89,2,0.0726,-18.373,0,My Ship,12,1956,0.0327,80.102,0.0434,1956
0.975,['Art Farmer'],0.488,310667,0.0871,0,2OqRnfC8QqRdcUfVGtidcr,0.634,7,0.0925,-14.736,1,When Your Lover Has Gone - Instrumental,12,1956-01-01,0.0406,106.581,0.181,1956
0.965,['Miles Davis'],0.107,222227,0.0577,0,2dJxcy870ea7AOFpnhcVFQ,0.000128,5,0.05,-18.252,1,"I Loves You, Porgy (From ""Porgy & Bess"")",12,1956,0.0367,75.364,0.0878,1956
0.945,['Ray Price'],0.308,184933,0.302,0,2lSo9YkDuHTYZexvVahPz4,0.0238,3,0.179,-10.064,1,Danny Boy,7,1956,0.029,67.086,0.214,1956
0.886,['Billie Holiday'],0.463,151480,0.313,0,2qtCf2n8vJCeSFTLi4iMex,2.15E-05,9,0.408,-13.347,0,"Ain't Nobody's Business If I Do - Live At Carnegie Hall,1956",12,1956-01-01,0.196,67.593,0.672,1956
0.994,['Bill Evans'],0.608,97160,0.193,0,2yBC7fcnMzuwl18bXTAHLu,0.865,10,0.125,-15.62,1,I Got It Bad (And That Ain't Good),13,1956,0.051,69.392,0.108,1956
0.72,['Count Basie'],0.503,230240,0.515,0,37x5WTWamhMptwo9dsBUXk,0.0279,6,0.0718,-11.65,1,Magic - 2nd Take,10,1956,0.0593,145.329,0.658,1956
0.724,['Bill Evans'],0.515,488373,0.282,0,3AzIVmQJ67XLtvOILcgjd9,0.145,7,0.0861,-13.98,1,"No Cover, No Minimum - Album Version - (take 1 bonus track)",12,1956,0.0465,130.188,0.318,1956
0.993,"['Johann Sebastian Bach', 'Glenn Gould']",0.424,117267,0.206,0,5aWJ0sKEfLQh5VHGxfpBwO,0.903,2,0.195,-25.727,1,"6 Little Preludes: No. 4 in D Major, BWV 936",18,1957,0.0515,100.427,0.961,1957
0.121,['Johnny Cash'],0.617,155835,0.587,0,5gGq4KxuYuivZWQpUi0HXT,0.00156,10,0.209,-13.291,0,Doin' My Time (2017 Remaster),14,1957-10-11,0.0315,105.613,0.735,1957
0.75,['Sarah Vaughan'],0.629,217173,0.237,0,5qY54QPFpOsvpwJ6f6MZV7,1.13E-06,5,0.396,-13.667,0,"Honeysuckle Rose - Live At Mister Kelly's, Chicago/1957",15,1957-08-06,0.155,146.011,0.467,1957
0.983,['Stan Getz'],0.494,180067,0.405,0,5rgKJBeM5WaEKBQy0kVQIB,0.813,7,0.143,-9.175,0,Bebop In Pastel,16,1957-01-01,0.0409,179.695,0.816,1957
0.98,"['Johann Sebastian Bach', 'Glenn Gould']",0.314,251813,0.351,0,5soXG9VjJxo6RQNQ2eNtpg,0.824,5,0.0775,-19.263,1,"Italian Concerto in F Major, BWV 971: I. [ ] - Version of 1959",20,1957,0.0383,95.357,0.905,1957
0.978,"['Johann Sebastian Bach', 'Glenn Gould']",0.263,183640,0.339,0,5zTLkmFCtatsL66leWDzYu,0.883,5,0.132,-19.828,1,"Italian Concerto in F Major, BWV 971: III. Presto - Version of 1959",19,1957,0.0323,141.828,0.902,1957
0.995,"['Johann Sebastian Bach', 'Glenn Gould']",0.609,67893,0.34,0,62CB0noXueC3vEE1wdWh8h,0.884,5,0.195,-19.569,1,"9 Little Preludes, BWV 924-932: Praeludium in F Major, BWV 928",20,1957,0.0752,91.7,0.974,1957
0.791,"['Louis Prima', 'Sam Butera & The Witnesses', 'Keely Smith']",0.579,371867,0.445,0,658DKqlA5wVDFRIRv7cK7F,0.000139,10,0.494,-10.806,1,On The Sunny Side Of The Street/Exactly Like You - Live/Medley,15,1957-11-01,0.307,162.719,0.646,1957
0.846,['Sonny Clark'],0.544,518800,0.344,0,6GmTz8aCMthyvw8OkdbDdF,0.000646,5,0.335,-11.963,0,Sonny's Mood,16,1957,0.0426,75.166,0.573,1957
0.968,['Peggy Lee'],0.262,225013,0.219,0,6M2da2eRNj08QJ4TT5vYuU,0.00439,10,0.158,-13.534,0,The Man I Love - 1995 Digital Remaster,19,1957,0.0323,112.194,0.118,1957
0.854,['Ella Fitzgerald'],0.429,264160,0.157,0,6SEDXcebrNoYClqPORDe91,0,1,0.104,-14.926,1,All Too Soon,16,1957-01-01,0.0354,125.212,0.209,1957
0.675,['Sonny Rollins'],0.576,330933,0.28,0,6SxgyI90UcVEt2j4JxI2Ga,0.0254,0,0.0734,-16.398,1,Mangoes,12,1957,0.0942,151.805,0.717,1957
0.944,"['Doris Day', 'Paul Weston And His Orchestra']",0.348,182360,0.0596,0,6Z19hWp496a19Us6tbVDWB,0.000527,7,0.124,-18.77,1,Under a Blanket of Blue (with Paul Weston & His Music From Hollywood),18,1957-11-11,0.0355,66.479,0.146,1957
0.793,['Louis Armstrong'],0.524,222747,0.228,0,6nzeMuNY6K841H1P193VAX,0,9,0.21,-9.553,0,My Bucket's Got A Hole In It,16,1957-12-01,0.0351,80.105,0.34,1957
0.988,['Thelonious Monk'],0.502,327520,0.119,0,70EVsp3qlm23wSu395LHGj,0.874,9,0.137,-17.809,0,I Surrender Dear,16,1957,0.0525,77.117,0.0808,1957
0.835,['The Brute Force Steel Band'],0.58,150240,0.119,0,72XjURxb2va5HYc8TC3MyA,0,9,0.214,-22.061,0,Take Me to Jamaica Where the Rum Comes From,16,1957-01-01,0.218,172.775,0.717,1957
0.994,['John Lewis'],0.526,259213,0.0872,0,76aRzC9R2XaYOY09k3JfDX,0.00394,8,0.13,-13.066,1,Easy Living,18,1957-02-05,0.0446,129.201,0.401,1957
0.847,['Yusef Lateef'],0.448,488667,0.202,0,79uBIicCUMDSRGomaKI79J,0.0412,2,0.107,-19.357,0,Metaphor,17,1957-04-09,0.0429,120.777,0.281,1957
0.828,"['La Sonora Matancera', 'Carlos Argentino']",0.742,158107,0.53,0,7Ip6RxnfiDWXO3kp4FAzlO,0,10,0.0497,-11.41,1,De Ti Enamorado,24,1957-01-01,0.0409,137.16,0.973,1957
0.995,"['Johann Sebastian Bach', 'Glenn Gould']",0.402,178013,0.161,0,7MZBlWicLWMsSkwyo8jpis,0.864,4,0.0985,-19.567,0,"6 Little Preludes: No. 6 in E Minor, BWV 938",18,1957,0.0441,108.338,0.878,1957
0.568,['Johnny Cash'],0.729,100168,0.546,0,7ijlcVmEf35Hj6fQoO6HXz,0,1,0.143,-13.06,0,If the Good Lord's Willing (2017 Remaster),14,1957-10-11,0.0538,106.291,0.884,1957
0.957,"[""Anita O'Day"", 'Oscar Peterson Quartet']",0.563,126893,0.0731,0,7tv2OudPNxfzKIWlaZ3Nwr,0,2,0.179,-19.433,1,Stella By Starlight,18,1957-01-01,0.0345,75.316,0.226,1957
0.693,"['Ghantasala', 'P. Leela']",0.356,230173,0.58,0,7wyUbJDrhe31xATAH8KzLq,0.216,8,0.0871,-8.324,1,Lahiri Laahiri Lo,12,1957-12-31,0.0387,122,0.657,1957
0.284,['Carl Perkins'],0.613,155177,0.888,0,0O6GI9vbKCe9kj5hj4hSBf,5.09E-05,0,0.238,-7.684,1,Right String but the Wrong Yo Yo,16,1957,0.0628,117.759,0.889,1957
0.983,"['Red Garland', 'Paul Chambers', 'Art Taylor']",0.47,288560,0.0358,0,0jzBqGllT0CPxGo3bn6Fgc,0.912,0,0.15,-19.382,0,I Know Why (And So Do You),15,1957,0.0496,95.336,0.0471,1957
0.977,['Curtis Fuller'],0.574,413333,0.154,0,0nEqVExhmcXgfArSMMnwFo,0.853,5,0.116,-15.701,1,A Lovely Way To Spend An Evening,16,1957,0.0385,116.917,0.387,1957
0.611,['Eddie Cochran'],0.663,108200,0.629,0,1BUC25QM681vWj98meUhTJ,0,7,0.344,-7.978,1,Cradle Baby,19,1957-11-01,0.0436,82.562,0.921,1957
0.872,['Lena Horne'],0.365,227507,0.298,0,1I6ONLDVahC2P3hK8jr3UO,0,4,0.613,-10.984,0,"Stormy Weather (From ""Cotton Club Parade"")",15,1957,0.0338,68.156,0.284,1957
0.766,['Sonny Rollins'],0.533,564320,0.569,0,1J5kO1Iyuo9GUkKpVOLmo6,0.0044,3,0.3,-8.596,1,Misterioso - Rudy Van Gelder Edition/1999 Remaster/24 Bit Masteringr,15,1957,0.0322,77.849,0.351,1957
0.589,"['Thelonious Monk', 'Sonny Rollins', 'Clark Terry']",0.554,464240,0.38,0,1Tb4uJCXXd4Sq1ywxSwohB,0.0473,0,0.062,-12.269,1,Bemsha Swing,17,1957,0.0352,91.169,0.5,1957
0.984,"['Johann Sebastian Bach', 'Glenn Gould']",0.334,157507,0.439,0,1UhcaktGoXoePXjF9Y3ma5,0.887,5,0.158,-17.245,1,"Concerto in D minor after Alessandro Marcello, BWV 974: III. Presto",18,1957,0.048,114.424,0.942,1957
0.824,['The Chordettes'],0.651,158667,0.222,0,1UoE4BXqtRxRwVzG4DYt9F,0,11,0.122,-14.926,1,Come Home To My Arms,13,1957,0.0329,127.039,0.592,1957
0.839,"['Leonard Bernstein', 'New York Philharmonic', 'West Side Story Original Broadway Cast']",0.357,183413,0.304,0,1hKH1dgnmHTPru0atfhIJ5,0.798,5,0.638,-16.762,1,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: Cool Fugue (Allegretto)",13,1957,0.0597,83.636,0.2,1957
0.995,"['Johann Sebastian Bach', 'Glenn Gould']",0.703,132480,0.254,0,1hTBUqCQAknf8zhGkD6c0g,0.932,0,0.111,-25.798,0,"Fantasy in C minor, BWV 919",18,1957,0.0594,95.996,0.962,1957
0.694,['Nat King Cole'],0.464,156333,0.337,0,1qFqi7NahjuFxGV3H2FNmb,0,5,0.141,-11.615,1,Just For The Fun Of It,15,1957,0.0508,114.284,0.495,1957
0.904,['Curtis Fuller'],0.529,340773,0.623,0,1rY6E5pGAPB91b6LNZB4gH,1.69E-06,2,0.107,-9.141,0,Oscalypso - Rudy Van Gelder Edition,16,1957,0.0584,105.577,0.786,1957
0.787,"['Thelonious Monk', 'Gerry Mulligan', 'Wilbur Ware', 'Shadow Wilson']",0.688,419373,0.309,0,2P5FpGq1z78fkwmGz73YDP,0.0008,0,0.101,-13.186,0,"Straight, No Chaser (Take 3)",10,1957,0.0415,127.055,0.535,1957
